time,load
23-01-2009 23:15,5642.8
23-01-2009 23:20,5614.8
23-01-2009 23:25,5594.6
23-01-2009 23:30,5541.5
23-01-2009 23:35,5490.4
23-01-2009 23:40,5493
23-01-2009 23:45,5420.4
23-01-2009 23:50,5386.2
23-01-2009 23:55,5370
24-01-2009 00:00,5359
24-01-2009 00:05,5311.7
24-01-2009 00:10,5269.7
24-01-2009 00:15,5225.5
24-01-2009 00:20,5209.6
24-01-2009 00:25,5169.9
24-01-2009 00:30,5141.1
24-01-2009 00:35,5125.8
24-01-2009 00:40,5102.6
24-01-2009 00:45,5078.9
24-01-2009 00:50,5039.3
24-01-2009 00:55,5019.7
24-01-2009 01:00,5012.7
24-01-2009 01:05,4955.4
24-01-2009 01:10,4955.5
24-01-2009 01:15,4909.4
24-01-2009 01:20,4908
24-01-2009 01:25,4911.6
24-01-2009 01:30,4898.4
24-01-2009 01:35,4846.1
24-01-2009 01:40,4819.5
24-01-2009 01:45,4809.9
24-01-2009 01:50,4809.5
24-01-2009 01:55,4791
24-01-2009 02:00,4775.3
24-01-2009 02:05,4759.8
24-01-2009 02:10,4761.15
24-01-2009 02:15,4762.5
24-01-2009 02:20,4737.6
24-01-2009 02:25,4702.5
24-01-2009 02:30,4703
24-01-2009 02:35,4688.7
24-01-2009 02:40,4672.5
24-01-2009 02:45,4677.5
24-01-2009 02:50,4656.9
24-01-2009 02:55,4651.2
24-01-2009 03:00,4670.8
24-01-2009 03:05,4641.6
24-01-2009 03:10,4647.1
24-01-2009 03:15,4638.5
24-01-2009 03:20,4608
24-01-2009 03:25,4609.8
24-01-2009 03:30,4620
24-01-2009 03:35,4606.9
24-01-2009 03:40,4579.9
24-01-2009 03:45,4582.8
24-01-2009 03:50,4589.2
24-01-2009 03:55,4572
24-01-2009 04:00,4565.4
24-01-2009 04:05,4565.2
24-01-2009 04:10,4585.8
24-01-2009 04:15,4589.7
24-01-2009 04:20,4589.4
24-01-2009 04:25,4578.8
24-01-2009 04:30,4574.1
24-01-2009 04:35,4557.2
24-01-2009 04:40,4557.3
24-01-2009 04:45,4556.7
24-01-2009 04:50,4554.8
24-01-2009 04:55,4568.8
24-01-2009 05:00,4569.5
24-01-2009 05:05,4595.5
24-01-2009 05:10,4598.4
24-01-2009 05:15,4599.2
24-01-2009 05:20,4602.8
24-01-2009 05:25,4629.9
24-01-2009 05:30,4611.7
24-01-2009 05:35,4621.2
24-01-2009 05:40,4650.7
24-01-2009 05:45,4674.9
24-01-2009 05:50,4669.6
24-01-2009 05:55,4702.7
24-01-2009 06:00,4700.5
24-01-2009 06:05,4698.2
24-01-2009 06:10,4746.8
24-01-2009 06:15,4759.8
24-01-2009 06:20,4780.3
24-01-2009 06:25,4780.4
24-01-2009 06:30,4811.2
24-01-2009 06:35,4837.3
24-01-2009 06:40,4845.1
24-01-2009 06:45,4883.4
24-01-2009 06:50,4872.5
24-01-2009 06:55,4905.6
24-01-2009 07:00,4933
24-01-2009 07:05,4932.9
24-01-2009 07:10,4957.2
24-01-2009 07:15,4979.1
24-01-2009 07:20,5004
24-01-2009 07:25,5018.8
24-01-2009 07:30,5032.4
24-01-2009 07:35,5056.9
24-01-2009 07:40,5102.9
24-01-2009 07:45,5103.3
24-01-2009 07:50,5122.8
24-01-2009 07:55,5150.3
24-01-2009 08:00,5161.8
24-01-2009 08:05,5195.5
24-01-2009 08:10,5240.8
24-01-2009 08:15,5254.8
24-01-2009 08:20,5293.3
24-01-2009 08:25,5333.6
24-01-2009 08:30,5353
24-01-2009 08:35,5349.9
24-01-2009 08:40,5399.5
24-01-2009 08:45,5444.9
24-01-2009 08:50,5471.8
24-01-2009 08:55,5498.1
24-01-2009 09:00,5524.4
24-01-2009 09:05,5556.2
24-01-2009 09:10,5609.9
24-01-2009 09:15,5647.2
24-01-2009 09:20,5670.75
24-01-2009 09:25,5694.3
24-01-2009 09:30,5710.6
24-01-2009 09:35,5751.2
24-01-2009 09:40,5747.3
24-01-2009 09:45,5799.2
24-01-2009 09:50,5811.1
24-01-2009 09:55,5842.2
24-01-2009 10:00,5829.6
24-01-2009 10:05,5859.2
24-01-2009 10:10,5878.5
24-01-2009 10:15,5919.9
24-01-2009 10:20,5894.2
24-01-2009 10:25,5922.2
24-01-2009 10:30,5942.9
24-01-2009 10:35,5927.7
24-01-2009 10:40,5973.7
24-01-2009 10:45,5979.3
24-01-2009 10:50,6008
24-01-2009 10:55,6014.8
24-01-2009 11:00,6018.8
24-01-2009 11:05,6013.4
24-01-2009 11:10,6064.9
24-01-2009 11:15,6059.2
24-01-2009 11:20,6058.9
24-01-2009 11:25,6055.5
24-01-2009 11:30,6085.9
24-01-2009 11:35,6073.5
24-01-2009 11:40,6081.2
24-01-2009 11:45,6132.9
24-01-2009 11:50,6140.5
24-01-2009 11:55,6115.4
24-01-2009 12:00,6122.7
24-01-2009 12:05,6129.9
24-01-2009 12:10,6117.2
24-01-2009 12:15,6104.9
24-01-2009 12:20,6133.1
24-01-2009 12:25,6115.8
24-01-2009 12:30,6117.1
24-01-2009 12:35,6094.2
24-01-2009 12:40,6115.9
24-01-2009 12:45,6104.5
24-01-2009 12:50,6130.4
24-01-2009 12:55,6097.5
24-01-2009 13:00,6143.6
24-01-2009 13:05,6082.6
24-01-2009 13:10,6090.3
24-01-2009 13:15,6082.7
24-01-2009 13:20,6084.2
24-01-2009 13:25,6070.7
24-01-2009 13:30,6065.9
24-01-2009 13:35,6064.8
24-01-2009 13:40,6043.9
24-01-2009 13:45,6065
24-01-2009 13:50,6073.2
24-01-2009 13:55,6048.7
24-01-2009 14:00,6074.8
24-01-2009 14:05,6055.4
24-01-2009 14:10,6055.8
24-01-2009 14:15,6055.8
24-01-2009 14:20,6046
24-01-2009 14:25,6021.7
24-01-2009 14:30,6009.7
24-01-2009 14:35,6013.5
24-01-2009 14:40,6028.2
24-01-2009 14:45,6030.2
24-01-2009 14:50,6008.9
24-01-2009 14:55,6044.8
24-01-2009 15:00,6041.6
24-01-2009 15:05,6057.7
24-01-2009 15:10,6037.7
24-01-2009 15:15,6041.9
24-01-2009 15:20,6042
24-01-2009 15:25,6008.2
24-01-2009 15:30,6011.5
24-01-2009 15:35,6018.8
24-01-2009 15:40,6027.5
24-01-2009 15:45,6046.2
24-01-2009 15:50,6026.5
24-01-2009 15:55,6042.8
24-01-2009 16:00,6032.9
24-01-2009 16:05,6065.7
24-01-2009 16:10,6044.9
24-01-2009 16:15,6057.6
24-01-2009 16:20,6075.3
24-01-2009 16:25,6099
24-01-2009 16:30,6101.3
24-01-2009 16:35,6092.6
24-01-2009 16:40,6106
24-01-2009 16:45,6116.1
24-01-2009 16:50,6148.4
24-01-2009 16:55,6193.4
24-01-2009 17:00,6201.4
24-01-2009 17:05,6234.8
24-01-2009 17:10,6220.3
24-01-2009 17:15,6379.42
24-01-2009 17:20,6339.64
24-01-2009 17:25,6299.86
24-01-2009 17:30,6260.08
24-01-2009 17:35,6419.2
24-01-2009 17:40,6446.7
24-01-2009 17:45,6491.8
24-01-2009 17:50,6515
24-01-2009 17:55,6514.2
24-01-2009 18:00,6511.9
24-01-2009 18:05,6527.1
24-01-2009 18:10,6510.4
24-01-2009 18:15,6520.6
24-01-2009 18:20,6494.1
24-01-2009 18:25,6514.2
24-01-2009 18:30,6511.4
24-01-2009 18:35,6511.35
24-01-2009 18:40,6511.3
24-01-2009 18:45,6514
24-01-2009 18:50,6519.6
24-01-2009 18:55,6527.9
24-01-2009 19:00,6510.6
24-01-2009 19:05,6510
24-01-2009 19:10,6469.4
24-01-2009 19:15,6482.9
24-01-2009 19:20,6496.4
24-01-2009 19:25,6484.7
24-01-2009 19:30,6470.5
24-01-2009 19:35,6455.3
24-01-2009 19:40,6439.3
24-01-2009 19:45,6442.6
24-01-2009 19:50,6432.4
24-01-2009 19:55,6405.8
24-01-2009 20:00,6409.8
24-01-2009 20:05,6394
24-01-2009 20:10,6358.1
24-01-2009 20:15,6354.6
24-01-2009 20:20,6339.4
24-01-2009 20:25,6317.9
24-01-2009 20:30,6282.2
24-01-2009 20:35,6293.7
24-01-2009 20:40,6288.9
24-01-2009 20:45,6311.9
24-01-2009 20:50,6293.1
24-01-2009 20:55,6276.5
24-01-2009 21:00,6276.3
24-01-2009 21:05,6255.5
24-01-2009 21:10,6191.3
24-01-2009 21:15,6191.6
24-01-2009 21:20,6174.8
24-01-2009 21:25,6180.1
24-01-2009 21:30,6177.6
24-01-2009 21:35,6147.2
24-01-2009 21:40,6158.2
24-01-2009 21:45,6139.1
24-01-2009 21:50,6138.2
24-01-2009 21:55,6118.5
24-01-2009 22:00,6118
24-01-2009 22:05,6103.6
24-01-2009 22:10,6078.9
24-01-2009 22:15,6074.8
24-01-2009 22:20,6053.9
24-01-2009 22:25,6033.4
24-01-2009 22:30,6043.3
24-01-2009 22:35,6021.1
24-01-2009 22:40,5991.1
24-01-2009 22:45,5973.8
24-01-2009 22:50,5961.4
24-01-2009 22:55,5948.5
24-01-2009 23:00,5892
24-01-2009 23:05,5858.2
24-01-2009 23:10,5835.1
24-01-2009 23:15,5834.7
24-01-2009 23:20,5820
24-01-2009 23:25,5793.9
24-01-2009 23:30,5802.9
24-01-2009 23:35,5757.9
24-01-2009 23:40,5718.6
24-01-2009 23:45,5691
24-01-2009 23:50,5666.2
24-01-2009 23:55,5661.6
25-01-2009 00:00,5631.1
25-01-2009 00:05,5598.2
25-01-2009 00:10,5560.3
25-01-2009 00:15,5564
25-01-2009 00:20,5535.4
25-01-2009 00:25,5493.9
25-01-2009 00:30,5490
25-01-2009 00:35,5449.5
25-01-2009 00:40,5438.8
25-01-2009 00:45,5411.7
25-01-2009 00:50,5360.8
25-01-2009 00:55,5361.4
25-01-2009 01:00,5320.1
25-01-2009 01:05,5294.2
25-01-2009 01:10,5278.4
25-01-2009 01:15,5265.5
25-01-2009 01:20,5246.1
25-01-2009 01:25,5251.6
25-01-2009 01:30,5223.8
25-01-2009 01:35,5207.7
25-01-2009 01:40,5191.9
25-01-2009 01:45,5188.2
25-01-2009 01:50,5172.2
25-01-2009 01:55,5155.1
25-01-2009 02:00,5156.1
25-01-2009 02:05,5134.9
25-01-2009 02:10,5102.5
25-01-2009 02:15,5078.3
25-01-2009 02:20,5075.2
25-01-2009 02:25,5068.1
25-01-2009 02:30,5060.7
25-01-2009 02:35,5046.8
25-01-2009 02:40,5035.7
25-01-2009 02:45,5015.7
25-01-2009 02:50,5011.6
25-01-2009 02:55,5008.7
25-01-2009 03:00,5006.4
25-01-2009 03:05,4988.5
25-01-2009 03:10,5010.7
25-01-2009 03:15,4993.4
25-01-2009 03:20,4963.4
25-01-2009 03:25,4968.9
25-01-2009 03:30,4972.3
25-01-2009 03:35,4956.8
25-01-2009 03:40,4947.7
25-01-2009 03:45,4950.8
25-01-2009 03:50,4947.8
25-01-2009 03:55,4935.3
25-01-2009 04:00,4939.4
25-01-2009 04:05,4961.9
25-01-2009 04:10,4948.1
25-01-2009 04:15,4932.1
25-01-2009 04:20,4937.1
25-01-2009 04:25,4943.1
25-01-2009 04:30,4923.9
25-01-2009 04:35,4930.7
25-01-2009 04:40,4925.3
25-01-2009 04:45,4932.2
25-01-2009 04:50,4928.1
25-01-2009 04:55,4918.9
25-01-2009 05:00,4929.3
25-01-2009 05:05,4941.4
25-01-2009 05:10,4951.3
25-01-2009 05:15,4961.4
25-01-2009 05:20,4935.2
25-01-2009 05:25,4955
25-01-2009 05:30,4966.5
25-01-2009 05:35,4964.2
25-01-2009 05:40,4967.2
25-01-2009 05:45,4964.9
25-01-2009 05:50,4988.2
25-01-2009 05:55,4994
25-01-2009 06:00,4993
25-01-2009 06:05,5018
25-01-2009 06:10,5010.1
25-01-2009 06:15,5017.1
25-01-2009 06:20,5028.4
25-01-2009 06:25,5047.2
25-01-2009 06:30,5035
25-01-2009 06:35,5071.7
25-01-2009 06:40,5077.5
25-01-2009 06:45,5107.6
25-01-2009 06:50,5108.8
25-01-2009 06:55,5108.7
25-01-2009 07:00,5105.2
25-01-2009 07:05,5090.1
25-01-2009 07:10,5105.6
25-01-2009 07:15,5116.7
25-01-2009 07:20,5113.2
25-01-2009 07:25,5169.2
25-01-2009 07:30,5143.8
25-01-2009 07:35,5176.3
25-01-2009 07:40,5187.9
25-01-2009 07:45,5209.6
25-01-2009 07:50,5240.6
25-01-2009 07:55,5219.2
25-01-2009 08:00,5262.3
25-01-2009 08:05,5275.5
25-01-2009 08:10,5321.8
25-01-2009 08:15,5341.4
25-01-2009 08:20,5381.2
25-01-2009 08:25,5385.8
25-01-2009 08:30,5405.9
25-01-2009 08:35,5405.4
25-01-2009 08:40,5438.7
25-01-2009 08:45,5475.6
25-01-2009 08:50,5502.6
25-01-2009 08:55,5505.5
25-01-2009 09:00,5530.1
25-01-2009 09:05,5538.9
25-01-2009 09:10,5567.6
25-01-2009 09:15,5596.9
25-01-2009 09:20,5626.1
25-01-2009 09:25,5647.1
25-01-2009 09:30,5647.6
25-01-2009 09:35,5673.7
25-01-2009 09:40,5695.3
25-01-2009 09:45,5755.5
25-01-2009 09:50,5746.2
25-01-2009 09:55,5793.4
25-01-2009 10:00,5784
25-01-2009 10:05,5794.7
25-01-2009 10:10,5815.7
25-01-2009 10:15,5806.5
25-01-2009 10:20,5860.1
25-01-2009 10:25,5855.5
25-01-2009 10:30,5879.8
25-01-2009 10:35,5894.9
25-01-2009 10:40,5907.2
25-01-2009 10:45,5903.5
25-01-2009 10:50,5937.7
25-01-2009 10:55,5933.5
25-01-2009 11:00,5943.2
25-01-2009 11:05,5953.6
25-01-2009 11:10,5984.1
25-01-2009 11:15,5992.2
25-01-2009 11:20,5992.9
25-01-2009 11:25,5997.5
25-01-2009 11:30,6022.4
25-01-2009 11:35,6045
25-01-2009 11:40,6026.5
25-01-2009 11:45,6011.7
25-01-2009 11:50,6047.8
25-01-2009 11:55,6058.5
25-01-2009 12:00,6061
25-01-2009 12:05,6054.3
25-01-2009 12:10,6057.6
25-01-2009 12:15,6078.8
25-01-2009 12:20,6092.3
25-01-2009 12:25,6086
25-01-2009 12:30,6069.6
25-01-2009 12:35,6069.8
25-01-2009 12:40,6085.5
25-01-2009 12:45,6072.7
25-01-2009 12:50,6091.2
25-01-2009 12:55,6086.5
25-01-2009 13:00,6109.5
25-01-2009 13:05,6077.1
25-01-2009 13:10,6071.4
25-01-2009 13:15,6057.3
25-01-2009 13:20,6073.5
25-01-2009 13:25,6075.8
25-01-2009 13:30,6059.4
25-01-2009 13:35,6085.8
25-01-2009 13:40,6065.2
25-01-2009 13:45,6117.6
25-01-2009 13:50,6087.3
25-01-2009 13:55,6094.6
25-01-2009 14:00,6066.2
25-01-2009 14:05,6090.2
25-01-2009 14:10,6058.8
25-01-2009 14:15,6085.3
25-01-2009 14:20,6059.2
25-01-2009 14:25,6061.6
25-01-2009 14:30,6078.1
25-01-2009 14:35,6060
25-01-2009 14:40,6071
25-01-2009 14:45,6058.6
25-01-2009 14:50,6055.8
25-01-2009 14:55,6046.4
25-01-2009 15:00,6055.8
25-01-2009 15:05,6052.9
25-01-2009 15:10,6069.3
25-01-2009 15:15,6038.9
25-01-2009 15:20,6055.4
25-01-2009 15:25,6053.1
25-01-2009 15:30,6061.9
25-01-2009 15:35,6053.5
25-01-2009 15:40,6072.2
25-01-2009 15:45,6089.6
25-01-2009 15:50,6106.4
25-01-2009 15:55,6128.6
25-01-2009 16:00,6114.1
25-01-2009 16:05,6148.1
25-01-2009 16:10,6137.8
25-01-2009 16:15,6146.2
25-01-2009 16:20,6218.7
25-01-2009 16:25,6203.8
25-01-2009 16:30,6251
25-01-2009 16:35,6259
25-01-2009 16:40,6288.7
25-01-2009 16:45,6314.15
25-01-2009 16:50,6339.6
25-01-2009 16:55,6350.5
25-01-2009 17:00,6384.4
25-01-2009 17:05,6389.4
25-01-2009 17:10,6445.2
25-01-2009 17:15,6460.7
25-01-2009 17:20,6504.7
25-01-2009 17:25,6498.8
25-01-2009 17:30,6532.4
25-01-2009 17:35,6553.8
25-01-2009 17:40,6570.8
25-01-2009 17:45,6587.3
25-01-2009 17:50,6604.5
25-01-2009 17:55,6585.7
25-01-2009 18:00,6600.4
25-01-2009 18:05,6586.56
25-01-2009 18:10,6590.02
25-01-2009 18:15,6593.48
25-01-2009 18:20,6596.94
25-01-2009 18:25,6583.1
25-01-2009 18:30,6569.766667
25-01-2009 18:35,6576.433333
25-01-2009 18:40,6563.1
25-01-2009 18:45,6555.3
25-01-2009 18:50,6570
25-01-2009 18:55,6536.8
25-01-2009 19:00,6544.1
25-01-2009 19:05,6512.6
25-01-2009 19:10,6523.5
25-01-2009 19:15,6504.7
25-01-2009 19:20,6520.2
25-01-2009 19:25,6496.6
25-01-2009 19:30,6495.7
25-01-2009 19:35,6492.5
25-01-2009 19:40,6467.3
25-01-2009 19:45,6475
25-01-2009 19:50,6457.6
25-01-2009 19:55,6458.2
25-01-2009 20:00,6453.4
25-01-2009 20:05,6414.6
25-01-2009 20:10,6418
25-01-2009 20:15,6400.6
25-01-2009 20:20,6386.6
25-01-2009 20:25,6377.4
25-01-2009 20:30,6396.1
25-01-2009 20:35,6373.7
25-01-2009 20:40,6376.7
25-01-2009 20:45,6375.9
25-01-2009 20:50,6348
25-01-2009 20:55,6354.4
25-01-2009 21:00,6351.7
25-01-2009 21:05,6334.8
25-01-2009 21:10,6309.1
25-01-2009 21:15,6287.8
25-01-2009 21:20,6231.7
25-01-2009 21:25,6243.1
25-01-2009 21:30,6243.5
25-01-2009 21:35,6198.5
25-01-2009 21:40,6222.4
25-01-2009 21:45,6209.6
25-01-2009 21:50,6199.8
25-01-2009 21:55,6162.6
25-01-2009 22:00,6143.3
25-01-2009 22:05,6128.4
25-01-2009 22:10,6097.5
25-01-2009 22:15,6054.2
25-01-2009 22:20,6051.3
25-01-2009 22:25,6036.9
25-01-2009 22:30,6011
25-01-2009 22:35,5999.5
25-01-2009 22:40,5959.3
25-01-2009 22:45,5933.8
25-01-2009 22:50,5934.2
25-01-2009 22:55,5873.7
25-01-2009 23:00,5855.9
25-01-2009 23:05,5807.6
25-01-2009 23:10,5809.7
25-01-2009 23:15,5767.6
25-01-2009 23:20,5715.7
25-01-2009 23:25,5664
25-01-2009 23:30,5647
25-01-2009 23:35,5614.5
25-01-2009 23:40,5569.5
25-01-2009 23:45,5560.6
25-01-2009 23:50,5546.3
25-01-2009 23:55,5494.5
26-01-2009 00:00,5462.4
26-01-2009 00:05,5441.6
26-01-2009 00:10,5410.55
26-01-2009 00:15,5379.5
26-01-2009 00:20,5354.5
26-01-2009 00:25,5318.7
26-01-2009 00:30,5317.1
26-01-2009 00:35,5279.9
26-01-2009 00:40,5254.6
26-01-2009 00:45,5230.9
26-01-2009 00:50,5229.6
26-01-2009 00:55,5203.4
26-01-2009 01:00,5190.7
26-01-2009 01:05,5165.7
26-01-2009 01:10,5155.6
26-01-2009 01:15,5138.5
26-01-2009 01:20,5109.4
26-01-2009 01:25,5103.9
26-01-2009 01:30,5103.5
26-01-2009 01:35,5085.1
26-01-2009 01:40,5055.3
26-01-2009 01:45,5021.2
26-01-2009 01:50,5011.1
26-01-2009 01:55,5005.7
26-01-2009 02:00,4991.1
26-01-2009 02:05,4993.5
26-01-2009 02:10,4978.3
26-01-2009 02:15,4969.4
26-01-2009 02:20,4952.8
26-01-2009 02:25,4961.5
26-01-2009 02:30,4937.3
26-01-2009 02:35,4934.3
26-01-2009 02:40,4913.4
26-01-2009 02:45,4927.9
26-01-2009 02:50,4915
26-01-2009 02:55,4911.9
26-01-2009 03:00,4887.8
26-01-2009 03:05,4889
26-01-2009 03:10,4892.4
26-01-2009 03:15,4899.6
26-01-2009 03:20,4906.6
26-01-2009 03:25,4877
26-01-2009 03:30,4885.5
26-01-2009 03:35,4899.3
26-01-2009 03:40,4879
26-01-2009 03:45,4887.6
26-01-2009 03:50,4893.4
26-01-2009 03:55,4859.7
26-01-2009 04:00,4880
26-01-2009 04:05,4888.4
26-01-2009 04:10,4887.2
26-01-2009 04:15,4903.1
26-01-2009 04:20,4906.3
26-01-2009 04:25,4893.3
26-01-2009 04:30,4906.4
26-01-2009 04:35,4919.1
26-01-2009 04:40,4940.3
26-01-2009 04:45,4970.3
26-01-2009 04:50,4972.7
26-01-2009 04:55,4991.9
26-01-2009 05:00,4994.8
26-01-2009 05:05,5033.2
26-01-2009 05:10,5064.95
26-01-2009 05:15,5096.7
26-01-2009 05:20,5114.8
26-01-2009 05:25,5150.4
26-01-2009 05:30,5193.5
26-01-2009 05:35,5215.6
26-01-2009 05:40,5258.1
26-01-2009 05:45,5296.2
26-01-2009 05:50,5351.9
26-01-2009 05:55,5354.05
26-01-2009 06:00,5356.2
26-01-2009 06:05,5624.7
26-01-2009 06:10,5535.2
26-01-2009 06:15,5445.7
26-01-2009 06:20,5714.2
26-01-2009 06:25,5718.1
26-01-2009 06:30,5722
26-01-2009 06:35,5778.7
26-01-2009 06:40,5826.2
26-01-2009 06:45,5917.3
26-01-2009 06:50,5943.2
26-01-2009 06:55,6026.3
26-01-2009 07:00,6066.2
26-01-2009 07:05,6096.3
26-01-2009 07:10,6182.1
26-01-2009 07:15,6244.3
26-01-2009 07:20,6283.4
26-01-2009 07:25,6275
26-01-2009 07:30,6315.9
26-01-2009 07:35,6419.1
26-01-2009 07:40,6434.1
26-01-2009 07:45,6480.4
26-01-2009 07:50,6511.2
26-01-2009 07:55,6501.4
26-01-2009 08:00,6529.4
26-01-2009 08:05,6550.4
26-01-2009 08:10,6659.6
26-01-2009 08:15,6649.8
26-01-2009 08:20,6662.3
26-01-2009 08:25,6719
26-01-2009 08:30,6715.4
26-01-2009 08:35,6710.3
26-01-2009 08:40,6742.8
26-01-2009 08:45,6777.6
26-01-2009 08:50,6788
26-01-2009 08:55,6846.5
26-01-2009 09:00,6853.3
26-01-2009 09:05,6858.6
26-01-2009 09:10,6904.6
26-01-2009 09:15,6929
26-01-2009 09:20,6938.5
26-01-2009 09:25,6989.3
26-01-2009 09:30,6983.2
26-01-2009 09:35,6972.7
26-01-2009 09:40,6988.2
26-01-2009 09:45,7020.4
26-01-2009 09:50,7018.7
26-01-2009 09:55,7024
26-01-2009 10:00,7033.8
26-01-2009 10:05,7068.4
26-01-2009 10:10,7094.6
26-01-2009 10:15,7059.2
26-01-2009 10:20,7093.7
26-01-2009 10:25,7088.1
26-01-2009 10:30,7084.6
26-01-2009 10:35,7086.1
26-01-2009 10:40,7082.9
26-01-2009 10:45,7096.9
26-01-2009 10:50,7072
26-01-2009 10:55,7089.4
26-01-2009 11:00,7082.9
26-01-2009 11:05,7123.9
26-01-2009 11:10,7114.1
26-01-2009 11:15,7112.4
26-01-2009 11:20,7116.3
26-01-2009 11:25,7110.6
26-01-2009 11:30,7086.7
26-01-2009 11:35,7096.8
26-01-2009 11:40,7133.9
26-01-2009 11:45,7088.3
26-01-2009 11:50,7079.4
26-01-2009 11:55,7141.1
26-01-2009 12:00,7119.5
26-01-2009 12:05,7138.1
26-01-2009 12:10,7122.8
26-01-2009 12:15,7111
26-01-2009 12:20,7127.5
26-01-2009 12:25,7102.6
26-01-2009 12:30,7109.3
26-01-2009 12:35,7099.2
26-01-2009 12:40,7075.9
26-01-2009 12:45,7110.2
26-01-2009 12:50,7105.7
26-01-2009 12:55,7116.3
26-01-2009 13:00,7104.9
26-01-2009 13:05,7090.5
26-01-2009 13:10,7103.2
26-01-2009 13:15,7119.2
26-01-2009 13:20,7110.7
26-01-2009 13:25,7108.7
26-01-2009 13:30,7094
26-01-2009 13:35,7095.75
26-01-2009 13:40,7097.5
26-01-2009 13:45,7075.8
26-01-2009 13:50,7102
26-01-2009 13:55,7068.9
26-01-2009 14:00,7058.7
26-01-2009 14:05,7120.3
26-01-2009 14:10,7085.4
26-01-2009 14:15,7084.8
26-01-2009 14:20,7094.2
26-01-2009 14:25,7065.6
26-01-2009 14:30,7044.5
26-01-2009 14:35,7052.8
26-01-2009 14:40,7046.2
26-01-2009 14:45,7071.2
26-01-2009 14:50,7041.1
26-01-2009 14:55,7069.8
26-01-2009 15:00,7040
26-01-2009 15:05,7064.7
26-01-2009 15:10,7067.5
26-01-2009 15:15,7039.3
26-01-2009 15:20,7060.1
26-01-2009 15:25,7069.8
26-01-2009 15:30,7057.9
26-01-2009 15:35,7058.7
26-01-2009 15:40,7082.3
26-01-2009 15:45,7067.2
26-01-2009 15:50,7084.3
26-01-2009 15:55,7102.7
26-01-2009 16:00,7104.2
26-01-2009 16:05,7122.3
26-01-2009 16:10,7119.4
26-01-2009 16:15,7148.5
26-01-2009 16:20,7153.5
26-01-2009 16:25,7155.4
26-01-2009 16:30,7167.8
26-01-2009 16:35,7203.3
26-01-2009 16:40,7196.7
26-01-2009 16:45,7172.6
26-01-2009 16:50,7206.7
26-01-2009 16:55,7261.1
26-01-2009 17:00,7264.9
26-01-2009 17:05,7267
26-01-2009 17:10,7301
26-01-2009 17:15,7298.5
26-01-2009 17:20,7286.2
26-01-2009 17:25,7350.3
26-01-2009 17:30,7426.2
26-01-2009 17:35,7449.4
26-01-2009 17:40,7416.1
26-01-2009 17:45,7449.2
26-01-2009 17:50,7438.8
26-01-2009 17:55,7438.05
26-01-2009 18:00,7437.3
26-01-2009 18:05,7421.2
26-01-2009 18:10,7392.5
26-01-2009 18:15,7390.6
26-01-2009 18:20,7359.6
26-01-2009 18:25,7337.5
26-01-2009 18:30,7315.1
26-01-2009 18:35,7281.7
26-01-2009 18:40,7293.6
26-01-2009 18:45,7283.5
26-01-2009 18:50,7263.9
26-01-2009 18:55,7243.3
26-01-2009 19:00,7247
26-01-2009 19:05,7245.4
26-01-2009 19:10,7208.7
26-01-2009 19:15,7207.3
26-01-2009 19:20,7201.2
26-01-2009 19:25,7156.2
26-01-2009 19:30,7153.6
26-01-2009 19:35,7108.4
26-01-2009 19:40,7112.3
26-01-2009 19:45,7112
26-01-2009 19:50,7065.6
26-01-2009 19:55,7095.9
26-01-2009 20:00,7056
26-01-2009 20:05,7044.3
26-01-2009 20:10,7019
26-01-2009 20:15,6977.4
26-01-2009 20:20,6939.3
26-01-2009 20:25,6925.4
26-01-2009 20:30,6906
26-01-2009 20:35,6884.5
26-01-2009 20:40,6898.5
26-01-2009 20:45,6870.3
26-01-2009 20:50,6846.6
26-01-2009 20:55,6823.9
26-01-2009 21:00,6824.3
26-01-2009 21:05,6782.2
26-01-2009 21:10,6743.9
26-01-2009 21:15,6703.9
26-01-2009 21:20,6707
26-01-2009 21:25,6636.1
26-01-2009 21:30,6637.6
26-01-2009 21:35,6632.5
26-01-2009 21:40,6582.4
26-01-2009 21:45,6558.5
26-01-2009 21:50,6544.4
26-01-2009 21:55,6509.7
26-01-2009 22:00,6445.5
26-01-2009 22:05,6433.3
26-01-2009 22:10,6398.8
26-01-2009 22:15,6385.3
26-01-2009 22:20,6363.9
26-01-2009 22:25,6322.8
26-01-2009 22:30,6305.2
26-01-2009 22:35,6276
26-01-2009 22:40,6221.6
26-01-2009 22:45,6194.6
26-01-2009 22:50,6187.2
26-01-2009 22:55,6126.3
26-01-2009 23:00,6087.6
26-01-2009 23:05,6061.2
26-01-2009 23:10,6001.6
26-01-2009 23:15,5935.8
26-01-2009 23:20,5896.2
26-01-2009 23:25,5880.7
26-01-2009 23:30,5834.1
26-01-2009 23:35,5762.3
26-01-2009 23:40,5733.3
26-01-2009 23:45,5711.7
26-01-2009 23:50,5658.2
26-01-2009 23:55,5603.6
27-01-2009 00:00,5563.7
27-01-2009 00:05,5512
27-01-2009 00:10,5474.3
27-01-2009 00:15,5459.4
27-01-2009 00:20,5422.1
27-01-2009 00:25,5391.8
27-01-2009 00:30,5356.8
27-01-2009 00:35,5355.5
27-01-2009 00:40,5302.9
27-01-2009 00:45,5272
27-01-2009 00:50,5280.8
